station_name,station_code,state,latitude,longitude,date,year,all_sources,n_params,min_trust,mean_trust,temperature,ph,conductivity,do,bod,cod,nitrate,fecal_coliform,total_coliform,tds,fluoride,arsenic,turbidity,chloride,hardness,sulphate,iron,calcium,magnesium,sodium,potassium,ammonia,tss,toc
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,1981-04-01,1981,data_gov_in,10,0.44099999999999995,0.46,,8.3000001907,556.0,,,,,,,356.0,,,,10.0,4.0,12.7600002289,,36.1199989319,19.0900001526,65.0,31.0,,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,1982-01-01,1982,data_gov_in,10,0.44099999999999995,0.46,,8.3000001907,189.0,,,,,,,121.0,,,,9.0,1.0,7.0,,29.2399997711,19.6100006104,53.0,32.0,,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,1982-02-01,1982,data_gov_in,1,0.63,0.63,,,,,,,,,,,,,,,2.0,,,,,,,,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,1982-05-01,1982,data_gov_in,10,0.44099999999999995,0.46,,8.3000001907,216.0,,,,,,,138.0,,,,13.0,5.0,11.1099996567,,32.6800003052,21.6700000763,66.0,38.0,,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,1982-12-01,1982,data_gov_in,10,0.44099999999999995,0.479,,8.3000001907,228.0,,,,,,,446.0,,,,18.0,12.0,15.6400003433,,36.1199989319,22.1900005341,84.0,54.0,,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,1983-02-01,1983,data_gov_in,10,0.63,0.657,,8.3000001907,220.0,,,,,,,141.0,,,,24.0,2.0,17.2800006866,,37.8400001526,22.7000007629,83.0,48.0,,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,1983-03-01,1983,data_gov_in,10,0.63,0.657,,8.3000001907,216.0,,,,,,,138.0,,,,30.0,3.0,19.3400001526,,39.5600013733,23.7399997711,82.0,43.0,,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,1983-09-01,1983,data_gov_in,10,0.63,0.657,,8.3000001907,201.0,,,,,,,129.0,,,,16.0,9.0,24.2800006866,,44.7200012207,23.7399997711,68.0,29.0,,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,1984-07-09,1984,data_gov_in,10,0.63,0.684,,8.3000001907,255.0,,,,,,,163.0,,,,74.0,7.0,57.2700004578,,58.4799995422,28.8999996185,90.0,54.0,,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,1985-03-01,1985,data_gov_in,10,0.63,0.684,,8.3000001907,265.0,,,,,,,170.0,,,,52.0,3.0,27.9799995422,,56.7599983215,27.8600006104,91.0,376.0,,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,1985-08-01,1985,data_gov_in,10,0.63,0.684,,8.3000001907,286.0,,,,,,,183.0,,,,50.0,8.0,27.9799995422,,60.2000007629,17.5400009155,86.0,59.0,,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,1986-05-01,1986,data_gov_in,9,0.63,0.66,,8.3000001907,328.0,,,,,,,,,,,70.0,5.0,39.5699996948,,67.0800018311,33.0200004578,41.0,0.8999999762,,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,1986-09-01,1986,data_gov_in,9,0.63,0.66,,8.3000001907,360.0,,,,,,,,,,,80.0,9.0,45.2599983215,,86.0,30.9599990845,60.0,12.0,,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,1987-03-02,1987,data_gov_in,9,0.63,0.69,,8.3000001907,420.0,,,,,,,,,,,98.0,3.0,43.6199989319,,89.4400024414,39.2200012207,92.75,75.0,,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,1987-05-01,1987,data_gov_in,9,0.63,0.69,,8.3000001907,455.0,,,,,,,,,,,104.0,5.0,45.2599983215,,92.8799972534,42.3100013733,94.0,79.0,,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,1987-12-01,1987,data_gov_in,9,0.63,0.69,,8.3000001907,520.0,,,,,,,,,,,88.0,12.0,55.5499992371,,98.0400009155,47.4700012207,86.0,54.0,,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,1988-07-01,1988,data_gov_in,10,0.63,0.684,,8.3000001907,600.0,,,,,,,,0.0,,,92.3000030518,7.0,45.1199989319,,103.1999969482,54.6749992371,85.0999984741,488.0,,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,1988-08-01,1988,data_gov_in,10,0.63,0.684,,8.3000001907,590.0,,,,,,,,0.0,,,88.0400009155,8.0,41.7599983215,,96.4000015259,57.7125015259,83.0299987793,480.0,,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,1988-10-01,1988,data_gov_in,10,0.63,0.684,,8.3000001907,540.0,,,,,,,,0.0,,,94.0749969482,10.0,41.7599983215,,87.8000030518,60.8714981079,82.1100006104,476.0,,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,1990-02-01,1990,data_gov_in,12,0.63,0.675,20.0,8.3000001907,550.0,,0.0,,,,,,0.0,,,94.0749969482,2.0,98.8799972534,,86.0,69.0120010376,62.0999984741,30.888999939,,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,1991-07-01,1991,data_gov_in,11,0.63,0.704,29.0,8.6999998093,490.0,,,,,,,,,,,9.9399995804,7.0,38.8800010681,0.0,24.0,30.9825000763,23.0,184.0,,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,1992-04-01,1992,data_gov_in,11,0.63,0.704,20.0,8.5,510.0,,,,,,,,,,,12.0699996948,4.0,36.9599990845,0.0,25.7999992371,34.0200004578,22.5400009155,192.0,,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,1992-07-01,1992,data_gov_in,11,0.63,0.704,31.0,8.1300001144,560.0,,,,,,,,,,,15.9750003815,7.0,45.1199989319,0.0,25.7999992371,33.0480003357,24.1499996185,216.0,,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,1992-09-01,1992,data_gov_in,11,0.63,0.704,30.0,8.220000267,300.0,,,,,,,,,,,9.9399995804,9.0,24.9599990845,0.0,22.3999996185,25.7579994202,7.5900001526,124.0,,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,1993-01-01,1993,data_gov_in,11,0.63,0.704,17.0,8.220000267,300.0,,,,,,,,,,,9.9399995804,1.0,24.0,0.0,22.3999996185,22.720500946,9.8900003433,120.0,,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,1993-06-01,1993,data_gov_in,13,0.63,0.672,31.0,8.1199998856,300.0,,,,,,,,0.0,,,8.1649999619,6.0,26.8799991608,0.0,24.0,26.8514995575,9.4300003052,3.5190000534,0.0,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,1994-07-01,1994,data_gov_in,13,0.63,0.692,29.0,7.9800000191,370.0,,,,,,,,0.1330000013,,,19.8799991608,7.0,9.6000003815,0.0,22.3999996185,20.6550006866,19.0900001526,200.0,0.0,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,1995-03-01,1995,data_gov_in,14,0.63,0.697,23.0,8.220000267,425.0,,,,0.0275999997,,,,0.2660000026,,,19.8799991608,3.0,18.7199993134,0.0,34.4000015259,22.720500946,15.4099998474,224.0,0.2386800051,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,1995-04-01,1995,data_gov_in,13,0.63,0.692,25.0,8.1400003433,480.0,,,,,,,,0.2660000026,,,22.0100002289,4.0,25.9200000763,0.0,39.5999984741,27.8234996796,16.3299999237,260.0,0.4773600101,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,1995-05-01,1995,data_gov_in,13,0.63,0.692,27.5,8.2299995422,520.0,,,,,,,,0.3039999902,,,28.0450000763,5.0,20.6399993896,0.0,41.2000007629,26.8514995575,19.0900001526,280.0,0.4773600101,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,1995-06-01,1995,data_gov_in,13,0.63,0.692,32.0,7.9299998283,640.0,,,,,,,,0.2660000026,,,37.9850006104,6.0,3.8399999142,0.0,51.5999984741,36.0854988098,34.5,320.0,0.4492799938,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,1996-02-01,1996,data_gov_in,13,0.63,0.692,16.5,8.2299995422,360.0,,,,,,,,0.2660000026,,,28.0450000763,2.0,0.0,0.0,25.7999992371,15.4305000305,13.8000001907,212.0,0.4352400005,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,1997-04-01,1997,data_gov_in,13,0.63,0.702,20.0,8.1400003433,440.0,,,,,,,,0.2469999939,,,22.0100002289,4.0,6.7199997902,0.0,39.5999984741,22.720500946,17.25,208.0,0.2808000147,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,1998-09-01,1998,data_gov_in,13,0.63,0.692,23.5,8.2600002289,250.0,,,,,,,,0.0,,,30.1749992371,9.0,0.0,0.0,29.2000007629,15.4305000305,8.5100002289,124.0,0.1404000074,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,1999-07-01,1999,data_gov_in,13,0.63,0.702,27.0,7.9200000763,800.0,,,,,,,,0.2849999964,,,40.1150016785,7.0,4.3200001717,0.0,34.4000015259,16.5240001678,16.1000003815,268.0,0.2667599916,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,2000-03-01,2000,data_gov_in,13,0.63,0.692,17.5,7.5,380.0,,,,,,,,0.0,,,15.9750003815,3.0,1.9199999571,0.0,32.5999984741,15.4305000305,7.3600001335,160.0,0.0,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,2000-06-01,2000,data_gov_in,13,0.63,0.729,22.5,7.9600000381,550.0,,,,,,,,0.0,,,31.9500007629,6.0,0.0,0.0,31.0,14.4584999084,8.7399997711,200.0,0.0,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,2001-07-02,2001,data_gov_in,13,0.63,0.719,23.0,8.0699996948,490.0,,,,,,,,0.0,,,31.9500007629,7.0,0.0,0.0,34.4000015259,16.5240001678,7.3600001335,192.0,0.0,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,2001-10-01,2001,data_gov_in,13,0.63,0.692,22.5,8.1499996185,410.0,,,,,,,,0.0,,,30.1749992371,10.0,0.0,0.0,34.4000015259,16.5240001678,6.6700000763,160.0,0.0,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,2001-11-01,2001,data_gov_in,13,0.63,0.692,21.0,7.5,360.0,,,,,,,,0.0,,,19.8799991608,11.0,0.0,0.0,32.5999984741,13.3649997711,5.75,148.0,0.0,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,2002-07-01,2002,data_gov_in,13,0.63,0.692,20.5,7.5,410.0,,,,,,,,0.0,,,24.1399993896,7.0,0.0,0.0,31.0,14.4584999084,5.9800000191,172.0,0.0,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,2002-10-01,2002,data_gov_in,13,0.63,0.692,28.5,8.0,290.0,,,,,,,,0.0,,,18.1049995422,10.0,0.0,0.0,31.0,14.4584999084,5.2899999619,124.0,0.0,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,2002-12-02,2002,data_gov_in,13,0.63,0.692,16.5,8.0,380.0,,,,,,,,0.0,,,19.8799991608,12.0,0.0,0.0,31.0,14.4584999084,6.4400000572,160.0,0.0,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,2003-02-01,2003,data_gov_in,13,0.45,0.658,16.0,8.0,330.0,,,,,,,,0.0,,,18.1049995422,2.0,0.0,0.0,32.5999984741,14.4584999084,6.9000000954,140.0,0.0,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,2003-03-01,2003,data_gov_in,13,0.63,0.692,20.0,8.0,300.0,,,,,,,,0.0,,,19.8799991608,3.0,0.0,0.0,32.5999984741,13.3649997711,6.6700000763,132.0,0.0,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,2003-06-02,2003,data_gov_in,14,0.63,0.716,29.0,8.0,510.0,7.4499998093,,,,,,,0.0,,,31.9500007629,6.0,0.0,0.0,37.7999992371,19.5615005493,8.5100002289,208.0,0.0,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,2003-07-01,2003,data_gov_in,14,0.63,0.707,30.0,7.5,330.0,5.0999999046,,,,,,,0.0,,,25.9150009155,7.0,0.0,0.0,34.4000015259,16.5240001678,8.0500001907,144.0,0.0,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,2003-12-01,2003,data_gov_in,13,0.63,0.692,23.0,8.0399999619,530.0,,,,,,,,0.0,,,40.1150016785,12.0,13.4399995804,0.0,32.5999984741,34.7490005493,16.7900009155,172.0,0.0,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,2004-04-02,2004,data_gov_in,13,0.63,0.702,23.0,8.0200004578,510.0,,,,,,,,0.0,,,34.0800018311,4.0,12.4799995422,0.0,31.0,22.720500946,12.1899995804,156.0,0.0,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,2005-02-01,2005,data_gov_in,13,0.63,0.713,17.0,8.5,430.0,8.0399999619,,,,,,,0.0,,,22.0100002289,2.0,7.6799998283,0.0,36.2000007629,17.4960002899,8.0500001907,168.0,,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,2005-03-01,2005,data_gov_in,13,0.63,0.702,23.0,8.5,400.0,,0.0,,,,,,0.0,,,28.0450000763,3.0,9.6000003815,0.0,36.2000007629,26.8514995575,9.6599998474,172.0,,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,2005-05-02,2005,data_gov_in,14,0.63,0.716,25.0,8.5,460.0,7.0599999428,0.0,,,,,,0.0,,,18.1049995422,5.0,10.0799999237,0.0,39.5999984741,19.5615005493,9.6599998474,160.0,,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,2005-08-01,2005,data_gov_in,14,0.63,0.697,23.0,7.9200000763,440.0,7.9200000763,0.0,,,,,,0.0,,,22.0100002289,8.0,7.1999998093,0.0,32.5999984741,22.720500946,10.5799999237,3.128000021,,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,2005-10-01,2005,data_gov_in,14,0.63,0.707,28.0,7.5,320.0,6.2100000381,0.0,,,,,,0.0,,,13.845000267,10.0,11.5200004578,0.0,25.7999992371,10.3275003433,10.8100004196,224.0895996094,,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,2005-12-01,2005,data_gov_in,13,0.63,0.702,21.0,8.1000003815,340.0,,0.0,,,,,,0.0,,,18.1049995422,12.0,8.1599998474,0.0,34.4000015259,20.6550006866,15.6400003433,256.1024169922,,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,2006-02-01,2006,data_gov_in,15,0.63,0.71,17.0,7.5,420.0,8.1700000763,0.0,,0.2802399993,,,,0.2849999964,,,15.9750003815,2.0,21.6000003815,0.0,31.0,13.3649997711,19.0900001526,264.1055908203,,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,2006-10-03,2006,data_gov_in,15,0.63,0.719,31.0,7.5,470.0,6.1399998665,0.0,,0.7564360499,,,,0.1519999951,,,15.9750003815,10.0,21.1200008392,0.0744000003,37.7999992371,18.5895004272,17.7099990845,312.1248168945,,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,2007-10-01,2007,data_gov_in,14,0.63,0.694,26.0,7.5,290.0,,0.0199999996,,0.6863760352,,,,0.2090000063,,,19.8799991608,10.0,13.4399995804,0.0930000022,36.2000007629,21.6270008087,12.6499996185,4.3010001183,,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,2007-12-01,2007,data_gov_in,14,0.63,0.694,25.0,8.0,330.0,,0.0199999996,,0.8402959704,,,,0.2469999939,,,22.0100002289,12.0,13.4399995804,0.0744000003,39.5999984741,22.720500946,15.4099998474,5.0830001831,,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,2008-08-01,2008,data_gov_in,16,0.44099999999999995,0.494,30.0,7.0,190.0,6.4699997902,0.0199999996,,0.5604799986,,,110.0,0.2280000001,,,25.9150009155,8.0,7.1999998093,0.1674000025,24.0,13.3649997711,18.3999996185,132.0,,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,2010-05-01,2010,data_gov_in,18,0.44099999999999995,0.483,30.0,9.0,490.0,7.0599999428,0.200000003,,1.3288080692,,,295.0,0.398999989,,4.4000000954,28.0450000763,5.0,11.5200004578,0.0,25.7999992371,13.3649997711,17.25,144.0,0.1684799939,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,2010-08-02,2010,data_gov_in,18,0.44099999999999995,0.483,30.7999992371,7.0,190.0,6.8600001335,1.9600000381,,0.4055000246,,,115.0,0.1519999951,,5.6999998093,22.0100002289,8.0,6.2399997711,0.0,19.0,6.1964998245,15.4099998474,76.0,0.0702000037,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,2010-11-01,2010,data_gov_in,18,0.44099999999999995,0.483,26.0,8.5,400.0,7.25,1.1699999571,,0.782763958,,,240.0,0.2090000063,,1.7999999523,28.0450000763,11.0,8.1599998474,0.0,24.0,11.2995004654,16.7900009155,112.0,0.0,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,2011-02-01,2011,data_gov_in,18,0.44099999999999995,0.483,19.0,7.5,380.0,8.0399999619,1.1699999571,,0.7271400094,,,230.0,0.1519999951,,0.8000000119,25.9150009155,2.0,7.1999998093,0.0,22.3999996185,10.3275003433,16.1000003815,116.0,0.084239997,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,2012-02-03,2012,data_gov_in,18,0.44099999999999995,0.478,15.0,7.4000000954,360.0,6.6700000763,1.5700000525,9.0,3.0943198204,,,220.0,0.2090000063,,1.3999999762,13.845000267,2.0,4.8000001907,,32.5999984741,17.4960002899,10.1199998856,152.0,0.0,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,2012-11-01,2012,data_gov_in,18,0.44099999999999995,0.488,28.0,8.5,420.0,7.6399998665,0.0599999987,5.0,3.1357200146,,,250.0,0.2090000063,,2.4000000954,15.9750003815,11.0,11.0399999619,,31.0,17.4960002899,11.0399999619,128.0,0.1965599954,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,2014-08-01,2014,data_gov_in,18,0.44099999999999995,0.488,32.0,8.0,250.0,6.5300002098,2.1600000858,9.0,7.7596802711,,,150.0,0.1710000038,,3.0,15.9750003815,8.0,10.0799999237,,32.5999984741,17.4960002899,11.0399999619,140.0,0.1965599954,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,2015-02-01,2015,data_gov_in,17,0.378,0.479,16.0,8.5,430.0,6.0799999237,2.5499999523,4.0,15.1425199509,,,240.0,0.3799999952,,,34.0800018311,2.0,13.9200000763,,37.7999992371,25.7579994202,21.1599998474,188.0,0.0,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,2017-10-03,2017,data_gov_in,18,0.63,0.69,30.0,8.0,280.0,5.8800001144,0.2599999905,8.0,,2200.0,4000.0,170.0,0.3199999928,,,10.0,10.0,23.6000003815,,34.4000015259,29.9300003052,6.5999999046,152.0,0.5799999833,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,2018-05-01,2018,data_gov_in,18,0.63,0.69,25.0,8.5,440.0,2.3499999046,0.3799999952,13.0,,8000.0,14000.0,262.0,0.4199999869,,,27.0,5.0,32.8899993896,,44.3199996948,38.0400009155,18.2000007629,167.6719970703,0.6800000072,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,2019-02-01,2019,data_gov_in,18,0.45,0.665,16.0,8.5,370.0,8.3999996185,0.1800000072,7.0,,1500.0,3300.0,241.0,0.3000000119,,,15.0,2.0,22.0,,24.0799999237,20.6399993896,9.0,136.0,0.25,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,2019-04-01,2019,data_gov_in,18,0.63,0.69,30.0,8.5,328.0,7.0,0.1599999964,4.0,,1600.0,3400.0,172.0,0.3000000119,,,15.0,4.0,21.7999992371,,24.0799999237,20.6399993896,9.0,136.0,0.25,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,2021-01-01,2021,data_gov_in,20,0.45,0.659,15.0,8.5,408.0,11.1000003815,0.3300000131,6.0,5.9000000954,2600.0,5600.0,221.0,0.3600000143,,9.0,21.5,1.0,11.4499998093,,35.6199989319,15.9499998093,22.7999992371,3.5999999046,0.4199999869,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,2021-08-02,2021,data_gov_in,20,0.44099999999999995,0.476,25.8999996185,8.5,281.0,7.1999998093,0.2099999934,4.0,1.8700000048,4400.0,8900.0,154.0,0.3600000143,,19.0,15.5,8.0,0.0,,28.9400005341,14.6300001144,14.1999998093,4.5,0.2700000107,,
Neemsar,,Uttar Pradesh,27.3461111111,80.4777777778,2021-08-23,2021,data_gov_in,20,0.44099999999999995,0.476,26.0,8.5,392.0,6.0999999046,0.2899999917,4.0,2.3199999332,4700.0,9300.0,211.0,0.3199999928,,18.0,21.6000003815,8.0,0.0,,31.3799991608,17.2700004578,19.7999992371,6.3000001907,0.3700000048,,
Nirmali,,Bihar,26.3036583333,86.578475,2020-01-01,2020,data_gov_in,11,0.45,0.708,12.0,8.1000003815,471.0,7.0599999428,,,,,,301.0,,,,33.0,1.0,,,18.9200000763,34.0600013733,46.7999992371,94.0299987793,,,
Nirmali,,Bihar,26.3036583333,86.578475,2021-07-01,2021,data_gov_in,14,0.63,0.707,29.0,8.0,272.0,5.4899997711,1.7699999809,,,,,174.0,,,130.0,26.0,7.0,,,30.6399993896,28.8999996185,31.1000003815,92.0,,320.0,
Nirmali,,Bihar,26.3036583333,86.578475,2021-08-02,2021,data_gov_in,14,0.63,0.716,30.0,9.3999996185,211.0,5.8600001335,1.9400000572,,,,,135.0,,,190.0,36.0,8.0,,,34.4000015259,26.8299999237,7.8000001907,78.0,,260.0,
Nirmali,,Bihar,26.3036583333,86.578475,2021-09-01,2021,data_gov_in,14,0.63,0.707,32.0,7.5,228.0,6.2800002098,1.9600000381,,,,,146.0,,,450.0,22.0,9.0,,,39.5600013733,3.0999999046,9.6999998093,50.0,,260.0,
Nirmali,,Bihar,26.3036583333,86.578475,2021-11-01,2021,data_gov_in,13,0.63,0.723,27.0,6.2300000191,302.0,6.0799999237,1.9600000381,,,,,193.0,,,200.0,36.0,11.0,,,37.8400001526,10.3199996948,4.2899999619,124.0,,,
Nit Ghandhi Ghat ( Patna),,Bihar,,,2020-01-01,2020,data_gov_in,5,0.315,0.639,,7.9,,7.0,1.9,2552.0,,92000.0,,,,,,,,,,,,,,,,
Nit Ghandhi Ghat ( Patna),,Bihar,,,2021-01-01,2021,data_gov_in,5,0.315,0.639,,7.8,,6.5,2.4,2552.0,,160000.0,,,,,,,,,,,,,,,,
Nit Ghandhi Ghat ( Patna),,Bihar,,,2022-01-01,2022,data_gov_in,5,0.315,0.639,,7.8,,7.6,2.0,2552.0,,92000.0,,,,,,,,,,,,,,,,
Noida,,Uttar Pradesh,28.6020833333,77.4242138889,2021-02-01,2021,data_gov_in,20,0.315,0.529,10.5,7.4200000763,1976.0,2.0999999046,0.2099999934,94.0,0.5600000024,7900000.0,9200000.0,1245.0,0.4300000072,,91.3000030518,152.5500030518,2.0,67.8000030518,,61.0299987793,30.3500003815,120.8799972534,248.3000030518,23.5,,
Noida,,Uttar Pradesh,28.6020833333,77.4242138889,2021-04-01,2021,data_gov_in,20,0.315,0.553,18.2999992371,7.3400001526,2696.0,0.0,0.2199999988,165.0,1.0,4900000.0,9200000.0,1698.0,0.400000006,,31.8999996185,181.4299926758,4.0,89.4000015259,,84.4100036621,37.9399986267,145.2599945068,331.700012207,11.1999998093,,
Noida,,Uttar Pradesh,28.6020833333,77.4242138889,2021-05-21,2021,data_gov_in,19,0.315,0.533,24.2999992371,6.1999998093,1453.0,0.0,,90.0,0.3400000036,11000000.0,54000000.0,915.0,0.4099999964,,25.0900001526,190.8099975586,5.0,44.6399993896,,98.8399963379,20.8799991608,153.0599975586,350.799987793,4.8699998856,,
Noida,,Uttar Pradesh,28.6020833333,77.4242138889,2021-08-02,2021,data_gov_in,20,0.315,0.6,21.0,7.0599999428,459.0,0.0,61.2000007629,80.0,1.2300000191,1300000.0,9200000.0,289.0,0.4099999964,,246.0,41.0099983215,8.0,25.7199993134,,40.9500007629,16.5900001526,33.1199989319,152.5,11.3199996948,,
Noida,,Uttar Pradesh,28.6020833333,77.4242138889,2021-08-11,2021,data_gov_in,20,0.315,0.592,22.0,7.3400001526,532.0,0.0,20.8299999237,45.0,1.0299999714,460000.0,3500000.0,335.0,0.5199999809,,220.0,67.2399978638,8.0,57.6800003052,,56.6199989319,19.3199996948,53.1699981689,179.1999969482,10.8199996948,,
Noida,,Uttar Pradesh,28.6020833333,77.4242138889,2021-09-21,2021,data_gov_in,20,0.315,0.637,20.0,7.6399998665,647.0,3.5,10.970000267,25.0,0.8299999833,3300000.0,17000000.0,407.0,0.4099999964,,205.0,70.1399993896,9.0,40.1300010681,,58.1199989319,13.5500001907,55.6899986267,188.3000030518,12.1599998474,,
Noida,,Uttar Pradesh,28.6020833333,77.4242138889,2021-10-11,2021,data_gov_in,19,0.315,0.603,19.0,7.4699997902,660.0,0.0,,65.0,0.8100000024,17000000.0,9200000.0,416.0,0.4799999893,,416.0,34.6899986267,10.0,32.2000007629,,59.25,12.6400003433,27.4899997711,170.0,10.1800003052,,
Noida,,Uttar Pradesh,28.6020833333,77.4242138889,2021-10-21,2021,data_gov_in,20,0.315,0.554,17.0,7.6300001144,1254.0,0.0,18.5100002289,68.0,0.7699999809,13000000.0,24000000.0,790.0,0.4499999881,,111.0,37.2599983215,10.0,34.1199989319,,91.6600036621,27.5900001526,30.0300006866,318.299987793,8.529999733,,
Noida,,Uttar Pradesh,28.6020833333,77.4242138889,2021-11-11,2021,data_gov_in,19,0.315,0.52,15.0,6.8600001335,1178.0,0.0,18.5699996948,48.0,,9400000.0,9200000.0,742.0,0.3899999857,,105.0,129.0399932861,11.0,71.8300018311,,88.3199996948,25.9799995422,102.0899963379,296.700012207,5.1300001144,,
Noukaghat,,West Bengal,26.69,88.4066666667,2019-12-02,2019,data_gov_in,11,0.63,0.679,,7.3000001907,82.0,4.1999998093,,8.0,,,,,,,,6.9000000954,12.0,6.5999999046,,7.1999998093,3.9000000954,5.6999998093,2.4000000954,,,
Noukaghat,,West Bengal,26.69,88.4066666667,2021-03-01,2021,data_gov_in,12,0.63,0.708,22.0,6.9000000954,103.0,4.8000001907,,,0.6100000143,,,52.0,,,58.0,9.1000003815,3.0,16.9400005341,,8.0,3.4000000954,,,,,
Noukaghat,,West Bengal,26.69,88.4066666667,2021-05-01,2021,data_gov_in,10,0.63,0.711,25.0,7.0,115.0,3.2000000477,,,,,,59.0,,,58.0,9.1000003815,5.0,,,19.0,5.5,,,,,
Noukaghat,,West Bengal,26.69,88.4066666667,2021-08-21,2021,data_gov_in,9,0.63,0.69,,7.0,97.0,4.9000000954,,,,,,51.0,,,31.0,7.4000000954,8.0,,,12.6000003815,4.5999999046,,,,,
Noukaghat,,West Bengal,26.69,88.4066666667,2021-09-21,2021,data_gov_in,12,0.63,0.708,25.0,7.0,115.0,4.5999999046,0.6999999881,,0.0,,,57.0,0.0700000003,,,7.6999998093,9.0,,,14.1000003815,3.5999999046,,,,,
Noukaghat,,West Bengal,26.69,88.4066666667,2021-11-01,2021,data_gov_in,11,0.63,0.715,20.0,6.9000000954,134.0,4.5999999046,0.200000003,,,,,68.0,0.0799999982,,,6.1999998093,11.0,,,21.0,1.7999999523,,,,,
